system:time_start,undefined
"Sep 4, 2020",
"Sep 4, 2020",
"Sep 4, 2020",
"Sep 4, 2020",
"Sep 4, 2020",
"Sep 4, 2020",
"Sep 5, 2020",
"Sep 5, 2020",
"Sep 5, 2020",
"Sep 5, 2020",
"Sep 5, 2020",
"Sep 5, 2020",
"Sep 5, 2020",0.038
"Sep 5, 2020",
"Sep 5, 2020",
"Sep 5, 2020",
"Sep 5, 2020",
"Sep 5, 2020",
"Sep 5, 2020",
"Sep 5, 2020",
"Sep 6, 2020",
"Sep 6, 2020",
"Sep 6, 2020",
"Sep 6, 2020",
"Sep 6, 2020",
"Sep 6, 2020",
"Sep 6, 2020",0.033
"Sep 6, 2020",
"Sep 6, 2020",
"Sep 6, 2020",
"Sep 6, 2020",
"Sep 6, 2020",
"Sep 6, 2020",
"Sep 6, 2020",
"Sep 6, 2020",
"Sep 7, 2020",
"Sep 7, 2020",
"Sep 7, 2020",
"Sep 7, 2020",
"Sep 7, 2020",
"Sep 7, 2020",0.031
"Sep 7, 2020",
"Sep 7, 2020",
"Sep 7, 2020",
"Sep 7, 2020",
"Sep 7, 2020",
"Sep 7, 2020",
"Sep 7, 2020",
"Sep 7, 2020",
"Sep 8, 2020",
"Sep 8, 2020",
"Sep 8, 2020",
"Sep 8, 2020",
"Sep 8, 2020",
"Sep 8, 2020",
"Sep 8, 2020",0.035
"Sep 8, 2020",
"Sep 8, 2020",
"Sep 8, 2020",
"Sep 8, 2020",
"Sep 8, 2020",
"Sep 8, 2020",
"Sep 8, 2020",
"Sep 9, 2020",
"Sep 9, 2020",
"Sep 9, 2020",
"Sep 9, 2020",
"Sep 9, 2020",
"Sep 9, 2020",
"Sep 9, 2020",0.034
"Sep 9, 2020",
"Sep 9, 2020",
"Sep 9, 2020",
"Sep 9, 2020",
"Sep 9, 2020",
"Sep 9, 2020",
"Sep 9, 2020",
"Sep 10, 2020",
"Sep 10, 2020",
"Sep 10, 2020",
"Sep 10, 2020",
"Sep 10, 2020",
"Sep 10, 2020",
"Sep 10, 2020",0.037
"Sep 10, 2020",
"Sep 10, 2020",
"Sep 10, 2020",
"Sep 10, 2020",
"Sep 10, 2020",
"Sep 10, 2020",
"Sep 10, 2020",
"Sep 11, 2020",
"Sep 11, 2020",
"Sep 11, 2020",
"Sep 11, 2020",
"Sep 11, 2020",
"Sep 11, 2020",
"Sep 11, 2020",0.038
"Sep 11, 2020",
"Sep 11, 2020",
"Sep 11, 2020",
"Sep 11, 2020",
"Sep 11, 2020",
"Sep 11, 2020",
"Sep 11, 2020",
"Sep 11, 2020",
"Sep 12, 2020",
"Sep 12, 2020",
"Sep 12, 2020",
"Sep 12, 2020",
"Sep 12, 2020",
"Sep 12, 2020",0.032
"Sep 12, 2020",
"Sep 12, 2020",
"Sep 12, 2020",
"Sep 12, 2020",
"Sep 12, 2020",
"Sep 12, 2020",
"Sep 12, 2020",
"Sep 12, 2020",
"Sep 13, 2020",
"Sep 13, 2020",
"Sep 13, 2020",
"Sep 13, 2020",
"Sep 13, 2020",
"Sep 13, 2020",
"Sep 13, 2020",0.029
"Sep 13, 2020",
"Sep 13, 2020",
"Sep 13, 2020",
"Sep 13, 2020",
"Sep 13, 2020",
"Sep 13, 2020",
"Sep 13, 2020",
"Sep 14, 2020",
"Sep 14, 2020",
"Sep 14, 2020",
"Sep 14, 2020",
"Sep 14, 2020",
"Sep 14, 2020",
"Sep 14, 2020",
"Sep 14, 2020",
"Sep 14, 2020",
"Sep 14, 2020",
"Sep 14, 2020",
"Sep 14, 2020",
"Sep 14, 2020",
"Sep 15, 2020",
"Sep 15, 2020",
"Sep 15, 2020",
"Sep 15, 2020",
"Sep 15, 2020",
"Sep 15, 2020",
"Sep 15, 2020",0.028
"Sep 15, 2020",
"Sep 15, 2020",
"Sep 15, 2020",
"Sep 15, 2020",
"Sep 15, 2020",
"Sep 15, 2020",
"Sep 15, 2020",
"Sep 16, 2020",
"Sep 16, 2020",
"Sep 16, 2020",
"Sep 16, 2020",
"Sep 16, 2020",
"Sep 16, 2020",
"Sep 16, 2020",0.028
"Sep 16, 2020",
"Sep 16, 2020",
"Sep 16, 2020",
"Sep 16, 2020",
"Sep 16, 2020",
"Sep 16, 2020",
"Sep 16, 2020",
"Sep 17, 2020",
"Sep 17, 2020",
"Sep 17, 2020",
"Sep 17, 2020",
"Sep 17, 2020",
"Sep 17, 2020",
"Sep 17, 2020",0.027
"Sep 17, 2020",
"Sep 17, 2020",
"Sep 17, 2020",
"Sep 17, 2020",
"Sep 17, 2020",
"Sep 17, 2020",
"Sep 17, 2020",
"Sep 17, 2020",
"Sep 18, 2020",
"Sep 18, 2020",
"Sep 18, 2020",
"Sep 18, 2020",
"Sep 18, 2020",
"Sep 18, 2020",
"Sep 18, 2020",0.033
"Sep 18, 2020",
"Sep 18, 2020",
"Sep 18, 2020",
"Sep 18, 2020",
"Sep 18, 2020",
"Sep 18, 2020",
"Sep 18, 2020",
"Sep 19, 2020",
"Sep 19, 2020",
"Sep 19, 2020",
"Sep 19, 2020",
"Sep 19, 2020",
"Sep 19, 2020",
"Sep 19, 2020",0.031
"Sep 19, 2020",
"Sep 19, 2020",
"Sep 19, 2020",
"Sep 19, 2020",
"Sep 19, 2020",
"Sep 19, 2020",
"Sep 19, 2020",
"Sep 20, 2020",
"Sep 20, 2020",
"Sep 20, 2020",
"Sep 20, 2020",
"Sep 20, 2020",
"Sep 20, 2020",
"Sep 20, 2020",0.033
"Sep 20, 2020",
"Sep 20, 2020",
"Sep 20, 2020",
"Sep 20, 2020",
"Sep 20, 2020",
"Sep 20, 2020",
"Sep 20, 2020",
"Sep 21, 2020",
"Sep 21, 2020",
"Sep 21, 2020",
"Sep 21, 2020",
"Sep 21, 2020",
"Sep 21, 2020",
"Sep 21, 2020",0.029
"Sep 21, 2020",
"Sep 21, 2020",
"Sep 21, 2020",
"Sep 21, 2020",
"Sep 21, 2020",
"Sep 21, 2020",
"Sep 21, 2020",
"Sep 22, 2020",
"Sep 22, 2020",
"Sep 22, 2020",
"Sep 22, 2020",
"Sep 22, 2020",
"Sep 22, 2020",
"Sep 22, 2020",0.029
"Sep 22, 2020",
"Sep 22, 2020",
"Sep 22, 2020",
"Sep 22, 2020",
"Sep 22, 2020",
"Sep 22, 2020",
"Sep 22, 2020",
"Sep 22, 2020",
"Sep 23, 2020",
"Sep 23, 2020",
"Sep 23, 2020",
"Sep 23, 2020",
"Sep 23, 2020",
"Sep 23, 2020",0.027
"Sep 23, 2020",
"Sep 23, 2020",
"Sep 23, 2020",
"Sep 23, 2020",
"Sep 23, 2020",
"Sep 23, 2020",
"Sep 23, 2020",
"Sep 23, 2020",
"Sep 24, 2020",
"Sep 24, 2020",
"Sep 24, 2020",
"Sep 24, 2020",
"Sep 24, 2020",
"Sep 24, 2020",
"Sep 24, 2020",0.03
"Sep 24, 2020",
"Sep 24, 2020",
"Sep 24, 2020",
"Sep 24, 2020",
"Sep 24, 2020",
"Sep 24, 2020",
"Sep 24, 2020",
"Sep 25, 2020",
"Sep 25, 2020",
"Sep 25, 2020",
"Sep 25, 2020",
"Sep 25, 2020",
"Sep 25, 2020",
"Sep 25, 2020",0.027
"Sep 25, 2020",
"Sep 25, 2020",
"Sep 25, 2020",
"Sep 25, 2020",
"Sep 25, 2020",
"Sep 25, 2020",
"Sep 25, 2020",
"Sep 26, 2020",
"Sep 26, 2020",
"Sep 26, 2020",
"Sep 26, 2020",
"Sep 26, 2020",
"Sep 26, 2020",
"Sep 26, 2020",0.029
"Sep 26, 2020",
"Sep 26, 2020",
"Sep 26, 2020",
"Sep 26, 2020",
"Sep 26, 2020",
"Sep 26, 2020",
"Sep 26, 2020",
"Sep 27, 2020",
"Sep 27, 2020",
"Sep 27, 2020",
"Sep 27, 2020",
"Sep 27, 2020",
"Sep 27, 2020",
"Sep 27, 2020",0.026
"Sep 27, 2020",
"Sep 27, 2020",
"Sep 27, 2020",
"Sep 27, 2020",
"Sep 27, 2020",
"Sep 27, 2020",
"Sep 27, 2020",
"Sep 27, 2020",
"Sep 28, 2020",
"Sep 28, 2020",
"Sep 28, 2020",
"Sep 28, 2020",
"Sep 28, 2020",
"Sep 28, 2020",0.025
"Sep 28, 2020",
"Sep 28, 2020",
"Sep 28, 2020",
"Sep 28, 2020",
"Sep 28, 2020",
"Sep 28, 2020",
"Sep 28, 2020",
"Sep 28, 2020",
"Sep 29, 2020",
"Sep 29, 2020",
"Sep 29, 2020",
"Sep 29, 2020",
"Sep 29, 2020",
"Sep 29, 2020",
"Sep 29, 2020",0.025
"Sep 29, 2020",
"Sep 29, 2020",
"Sep 29, 2020",
"Sep 29, 2020",
"Sep 29, 2020",
"Sep 29, 2020",
"Sep 29, 2020",
"Sep 30, 2020",
"Sep 30, 2020",
"Sep 30, 2020",
"Sep 30, 2020",
"Sep 30, 2020",
"Sep 30, 2020",
"Sep 30, 2020",0.025
"Sep 30, 2020",
"Sep 30, 2020",
"Sep 30, 2020",
"Sep 30, 2020",
"Sep 30, 2020",
"Sep 30, 2020",
"Sep 30, 2020",
"Oct 1, 2020",
"Oct 1, 2020",
"Oct 1, 2020",
"Oct 1, 2020",
"Oct 1, 2020",
"Oct 1, 2020",
"Oct 1, 2020",0.028
"Oct 1, 2020",
"Oct 1, 2020",
"Oct 1, 2020",
"Oct 1, 2020",
"Oct 1, 2020",
"Oct 1, 2020",
"Oct 1, 2020",
"Oct 2, 2020",
"Oct 2, 2020",
"Oct 2, 2020",
"Oct 2, 2020",
"Oct 2, 2020",
"Oct 2, 2020",
"Oct 2, 2020",0.025
"Oct 2, 2020",
"Oct 2, 2020",
"Oct 2, 2020",
"Oct 2, 2020",
"Oct 2, 2020",
"Oct 2, 2020",
"Oct 2, 2020",
"Oct 3, 2020",
"Oct 3, 2020",
"Oct 3, 2020",
"Oct 3, 2020",
"Oct 3, 2020",
"Oct 3, 2020",
"Oct 3, 2020",0.026
"Oct 3, 2020",
"Oct 3, 2020",
"Oct 3, 2020",
"Oct 3, 2020",
"Oct 3, 2020",
"Oct 3, 2020",
"Oct 3, 2020",
"Oct 3, 2020",
"Oct 4, 2020",
"Oct 4, 2020",
"Oct 4, 2020",
"Oct 4, 2020",
"Oct 4, 2020",
"Oct 4, 2020",
"Oct 4, 2020",0.026
"Oct 4, 2020",
"Oct 4, 2020",
"Oct 4, 2020",
"Oct 4, 2020",
"Oct 4, 2020",
"Oct 4, 2020",
"Oct 4, 2020",
"Oct 5, 2020",
"Oct 5, 2020",
"Oct 5, 2020",
"Oct 5, 2020",
"Oct 5, 2020",
"Oct 5, 2020",
"Oct 5, 2020",0.026
"Oct 5, 2020",
"Oct 5, 2020",
"Oct 5, 2020",
"Oct 5, 2020",
"Oct 5, 2020",
"Oct 5, 2020",
"Oct 5, 2020",
"Oct 6, 2020",
"Oct 6, 2020",
"Oct 6, 2020",
"Oct 6, 2020",
"Oct 6, 2020",
"Oct 6, 2020",
"Oct 6, 2020",0.026
"Oct 6, 2020",
"Oct 6, 2020",
"Oct 6, 2020",
"Oct 6, 2020",
"Oct 6, 2020",
"Oct 6, 2020",
"Oct 6, 2020",
"Oct 7, 2020",
"Oct 7, 2020",
"Oct 7, 2020",
"Oct 7, 2020",
"Oct 7, 2020",
"Oct 7, 2020",
"Oct 7, 2020",0.026
"Oct 7, 2020",
"Oct 7, 2020",
"Oct 7, 2020",
"Oct 7, 2020",
"Oct 7, 2020",
"Oct 7, 2020",
"Oct 7, 2020",
"Oct 8, 2020",
"Oct 8, 2020",
"Oct 8, 2020",
"Oct 8, 2020",
"Oct 8, 2020",
"Oct 8, 2020",
"Oct 8, 2020",0.03
"Oct 8, 2020",
"Oct 8, 2020",
"Oct 8, 2020",
"Oct 8, 2020",
"Oct 8, 2020",
"Oct 8, 2020",
"Oct 8, 2020",
"Oct 8, 2020",
"Oct 9, 2020",
"Oct 9, 2020",
"Oct 9, 2020",
"Oct 9, 2020",
"Oct 9, 2020",
"Oct 9, 2020",0.028
"Oct 9, 2020",
"Oct 9, 2020",
"Oct 9, 2020",
"Oct 9, 2020",
"Oct 9, 2020",
"Oct 9, 2020",
"Oct 9, 2020",
"Oct 9, 2020",
"Oct 10, 2020",
"Oct 10, 2020",
"Oct 10, 2020",
"Oct 10, 2020",
"Oct 10, 2020",
"Oct 10, 2020",
"Oct 10, 2020",0.031
"Oct 10, 2020",
"Oct 10, 2020",
"Oct 10, 2020",
"Oct 10, 2020",
"Oct 10, 2020",
"Oct 10, 2020",
"Oct 10, 2020",
"Oct 11, 2020",
"Oct 11, 2020",
"Oct 11, 2020",
"Oct 11, 2020",
"Oct 11, 2020",
"Oct 11, 2020",
"Oct 11, 2020",0.032
"Oct 11, 2020",
"Oct 11, 2020",
"Oct 11, 2020",
"Oct 11, 2020",
"Oct 11, 2020",
"Oct 11, 2020",
"Oct 11, 2020",
"Oct 12, 2020",
"Oct 12, 2020",
"Oct 12, 2020",
"Oct 12, 2020",
"Oct 12, 2020",
"Oct 12, 2020",
"Oct 12, 2020",0.032
"Oct 12, 2020",
"Oct 12, 2020",
"Oct 12, 2020",
"Oct 12, 2020",
"Oct 12, 2020",
"Oct 12, 2020",
"Oct 12, 2020",
"Oct 13, 2020",
"Oct 13, 2020",
"Oct 13, 2020",
"Oct 13, 2020",
"Oct 13, 2020",
"Oct 13, 2020",
"Oct 13, 2020",0.034
"Oct 13, 2020",
"Oct 13, 2020",
"Oct 13, 2020",
"Oct 13, 2020",
"Oct 13, 2020",
"Oct 13, 2020",
"Oct 13, 2020",
"Oct 13, 2020",
"Oct 14, 2020",
"Oct 14, 2020",
"Oct 14, 2020",
"Oct 14, 2020",
"Oct 14, 2020",
"Oct 14, 2020",0.035
"Oct 14, 2020",
"Oct 14, 2020",
"Oct 14, 2020",
"Oct 14, 2020",
"Oct 14, 2020",
"Oct 14, 2020",
"Oct 14, 2020",
"Oct 14, 2020",
"Oct 15, 2020",
"Oct 15, 2020",
"Oct 15, 2020",
"Oct 15, 2020",
"Oct 15, 2020",
"Oct 15, 2020",
"Oct 15, 2020",0.034
"Oct 15, 2020",
"Oct 15, 2020",
"Oct 15, 2020",
"Oct 15, 2020",
"Oct 15, 2020",
"Oct 15, 2020",
"Oct 15, 2020",
"Oct 16, 2020",
"Oct 16, 2020",
"Oct 16, 2020",
"Oct 16, 2020",
"Oct 16, 2020",
"Oct 16, 2020",
"Oct 16, 2020",0.031
"Oct 16, 2020",
"Oct 16, 2020",
"Oct 16, 2020",
"Oct 16, 2020",
"Oct 16, 2020",
"Oct 16, 2020",
"Oct 16, 2020",
"Oct 17, 2020",
"Oct 17, 2020",
"Oct 17, 2020",
"Oct 17, 2020",
"Oct 17, 2020",
"Oct 17, 2020",
"Oct 17, 2020",0.031
"Oct 17, 2020",
"Oct 17, 2020",
"Oct 17, 2020",
"Oct 17, 2020",
"Oct 17, 2020",
"Oct 17, 2020",
"Oct 17, 2020",
"Oct 18, 2020",
"Oct 18, 2020",
"Oct 18, 2020",
"Oct 18, 2020",
"Oct 18, 2020",
"Oct 18, 2020",
"Oct 18, 2020",0.032
"Oct 18, 2020",
"Oct 18, 2020",
"Oct 18, 2020",
"Oct 18, 2020",
"Oct 18, 2020",
"Oct 18, 2020",
"Oct 18, 2020",
"Oct 19, 2020",
"Oct 19, 2020",
"Oct 19, 2020",
"Oct 19, 2020",
"Oct 19, 2020",
"Oct 19, 2020",
"Oct 19, 2020",0.031
"Oct 19, 2020",
"Oct 19, 2020",
"Oct 19, 2020",
"Oct 19, 2020",
"Oct 19, 2020",
"Oct 19, 2020",
"Oct 19, 2020",
"Oct 19, 2020",
"Oct 20, 2020",
"Oct 20, 2020",
"Oct 20, 2020",
"Oct 20, 2020",
"Oct 20, 2020",
"Oct 20, 2020",
"Oct 20, 2020",0.033
"Oct 20, 2020",
"Oct 20, 2020",
"Oct 20, 2020",
"Oct 20, 2020",
"Oct 20, 2020",
"Oct 20, 2020",
"Oct 20, 2020",
"Oct 21, 2020",
"Oct 21, 2020",
"Oct 21, 2020",
"Oct 21, 2020",
"Oct 21, 2020",
"Oct 21, 2020",
"Oct 21, 2020",0.032
"Oct 21, 2020",
"Oct 21, 2020",
"Oct 21, 2020",
"Oct 21, 2020",
"Oct 21, 2020",
"Oct 21, 2020",
"Oct 21, 2020",
"Oct 22, 2020",
"Oct 22, 2020",
"Oct 22, 2020",
"Oct 22, 2020",
"Oct 22, 2020",
"Oct 22, 2020",
"Oct 22, 2020",0.033
"Oct 22, 2020",
"Oct 22, 2020",
"Oct 22, 2020",
"Oct 22, 2020",
"Oct 22, 2020",
"Oct 22, 2020",
"Oct 22, 2020",
"Oct 23, 2020",
"Oct 23, 2020",
"Oct 23, 2020",
"Oct 23, 2020",
"Oct 23, 2020",
"Oct 23, 2020",
"Oct 23, 2020",0.031
"Oct 23, 2020",
"Oct 23, 2020",
"Oct 23, 2020",
"Oct 23, 2020",
"Oct 23, 2020",
"Oct 23, 2020",
"Oct 23, 2020",
"Oct 24, 2020",
"Oct 24, 2020",
"Oct 24, 2020",
"Oct 24, 2020",
"Oct 24, 2020",
"Oct 24, 2020",
"Oct 24, 2020",0.031
"Oct 24, 2020",
"Oct 24, 2020",
"Oct 24, 2020",
"Oct 24, 2020",
"Oct 24, 2020",
"Oct 24, 2020",
"Oct 24, 2020",
"Oct 24, 2020",
"Oct 25, 2020",
"Oct 25, 2020",
"Oct 25, 2020",
"Oct 25, 2020",
"Oct 25, 2020",
"Oct 25, 2020",0.03
"Oct 25, 2020",
"Oct 25, 2020",
"Oct 25, 2020",
"Oct 25, 2020",
"Oct 25, 2020",
"Oct 25, 2020",
"Oct 25, 2020",
"Oct 25, 2020",
"Oct 26, 2020",
"Oct 26, 2020",
"Oct 26, 2020",
"Oct 26, 2020",
"Oct 26, 2020",
"Oct 26, 2020",
"Oct 26, 2020",0.033
"Oct 26, 2020",
"Oct 26, 2020",
"Oct 26, 2020",
"Oct 26, 2020",
"Oct 26, 2020",
"Oct 26, 2020",
"Oct 26, 2020",
"Oct 27, 2020",
"Oct 27, 2020",
"Oct 27, 2020",
"Oct 27, 2020",
"Oct 27, 2020",
"Oct 27, 2020",
"Oct 27, 2020",0.032
"Oct 27, 2020",
"Oct 27, 2020",
"Oct 27, 2020",
"Oct 27, 2020",
"Oct 27, 2020",
"Oct 27, 2020",
"Oct 27, 2020",
"Oct 28, 2020",
"Oct 28, 2020",
"Oct 28, 2020",
"Oct 28, 2020",
"Oct 28, 2020",
"Oct 28, 2020",
"Oct 28, 2020",0.033
"Oct 28, 2020",
"Oct 28, 2020",
"Oct 28, 2020",
"Oct 28, 2020",
"Oct 28, 2020",
"Oct 28, 2020",
"Oct 28, 2020",
"Oct 29, 2020",
"Oct 29, 2020",
"Oct 29, 2020",
"Oct 29, 2020",
"Oct 29, 2020",
"Oct 29, 2020",
"Oct 29, 2020",0.034
"Oct 29, 2020",
"Oct 29, 2020",
"Oct 29, 2020",
"Oct 29, 2020",
"Oct 29, 2020",
"Oct 29, 2020",
"Oct 29, 2020",
"Oct 29, 2020",
"Oct 30, 2020",
"Oct 30, 2020",
"Oct 30, 2020",
"Oct 30, 2020",
"Oct 30, 2020",
"Oct 30, 2020",0.034
"Oct 30, 2020",
"Oct 30, 2020",
"Oct 30, 2020",
"Oct 30, 2020",
"Oct 30, 2020",
"Oct 30, 2020",
"Oct 30, 2020",
"Oct 30, 2020",
"Oct 31, 2020",
"Oct 31, 2020",
"Oct 31, 2020",
"Oct 31, 2020",
"Oct 31, 2020",
"Oct 31, 2020",
"Oct 31, 2020",0.036
"Oct 31, 2020",
"Oct 31, 2020",
"Oct 31, 2020",
"Oct 31, 2020",
"Oct 31, 2020",
"Oct 31, 2020",
"Oct 31, 2020",
"Nov 1, 2020",
"Nov 1, 2020",
"Nov 1, 2020",
"Nov 1, 2020",
"Nov 1, 2020",
"Nov 1, 2020",
"Nov 1, 2020",0.034
"Nov 1, 2020",
"Nov 1, 2020",
"Nov 1, 2020",
"Nov 1, 2020",
"Nov 1, 2020",
"Nov 1, 2020",
"Nov 1, 2020",
"Nov 2, 2020",
"Nov 2, 2020",
"Nov 2, 2020",
"Nov 2, 2020",
"Nov 2, 2020",
"Nov 2, 2020",
"Nov 2, 2020",0.031
"Nov 2, 2020",
"Nov 2, 2020",
"Nov 2, 2020",
"Nov 2, 2020",
"Nov 2, 2020",
"Nov 2, 2020",
"Nov 2, 2020",
"Nov 3, 2020",
"Nov 3, 2020",
"Nov 3, 2020",
"Nov 3, 2020",
"Nov 3, 2020",
"Nov 3, 2020",
"Nov 3, 2020",0.029
"Nov 3, 2020",
"Nov 3, 2020",
"Nov 3, 2020",
"Nov 3, 2020",
"Nov 3, 2020",
"Nov 3, 2020",
"Nov 3, 2020",
"Nov 4, 2020",
"Nov 4, 2020",
"Nov 4, 2020",
"Nov 4, 2020",
"Nov 4, 2020",
"Nov 4, 2020",
"Nov 4, 2020",0.028
"Nov 4, 2020",
"Nov 4, 2020",
"Nov 4, 2020",
"Nov 4, 2020",
"Nov 4, 2020",
"Nov 4, 2020",
"Nov 4, 2020",
"Nov 4, 2020",
"Nov 5, 2020",
"Nov 5, 2020",
"Nov 5, 2020",
"Nov 5, 2020",
"Nov 5, 2020",
"Nov 5, 2020",
"Nov 5, 2020",0.029
"Nov 5, 2020",
"Nov 5, 2020",
"Nov 5, 2020",
"Nov 5, 2020",
"Nov 5, 2020",
"Nov 5, 2020",
"Nov 5, 2020",
"Nov 6, 2020",
"Nov 6, 2020",
"Nov 6, 2020",
"Nov 6, 2020",
"Nov 6, 2020",
"Nov 6, 2020",
"Nov 6, 2020",0.032
"Nov 6, 2020",
"Nov 6, 2020",
"Nov 6, 2020",
"Nov 6, 2020",
"Nov 6, 2020",
"Nov 6, 2020",
"Nov 6, 2020",
"Nov 7, 2020",
"Nov 7, 2020",
"Nov 7, 2020",
"Nov 7, 2020",
"Nov 7, 2020",
"Nov 7, 2020",
"Nov 7, 2020",0.031
"Nov 7, 2020",
"Nov 7, 2020",
"Nov 7, 2020",
"Nov 7, 2020",
"Nov 7, 2020",
"Nov 7, 2020",
"Nov 7, 2020",
"Nov 8, 2020",
"Nov 8, 2020",
"Nov 8, 2020",
"Nov 8, 2020",
"Nov 8, 2020",
"Nov 8, 2020",0.029
"Nov 8, 2020",
"Nov 8, 2020",
"Nov 8, 2020",
"Nov 8, 2020",
"Nov 8, 2020",
"Nov 8, 2020",
"Nov 8, 2020",
"Nov 9, 2020",
"Nov 9, 2020",
"Nov 9, 2020",
"Nov 9, 2020",
"Nov 9, 2020",
"Nov 9, 2020",
"Nov 9, 2020",0.028
"Nov 9, 2020",
"Nov 9, 2020",
"Nov 9, 2020",
"Nov 9, 2020",
"Nov 9, 2020",
"Nov 9, 2020",
"Nov 9, 2020",
"Nov 9, 2020",
"Nov 10, 2020",
"Nov 10, 2020",
"Nov 10, 2020",
"Nov 10, 2020",
"Nov 10, 2020",
"Nov 10, 2020",0.027
"Nov 10, 2020",
"Nov 10, 2020",
"Nov 10, 2020",
"Nov 10, 2020",
"Nov 10, 2020",
"Nov 10, 2020",
"Nov 10, 2020",
"Nov 10, 2020",
"Nov 11, 2020",
"Nov 11, 2020",
"Nov 11, 2020",
"Nov 11, 2020",
"Nov 11, 2020",
"Nov 11, 2020",
"Nov 11, 2020",0.03
"Nov 11, 2020",
"Nov 11, 2020",
"Nov 11, 2020",
"Nov 11, 2020",
"Nov 11, 2020",
"Nov 11, 2020",
"Nov 11, 2020",
"Nov 12, 2020",
"Nov 12, 2020",
"Nov 12, 2020",
"Nov 12, 2020",
"Nov 12, 2020",
"Nov 12, 2020",
"Nov 12, 2020",0.032
"Nov 12, 2020",
"Nov 12, 2020",
"Nov 12, 2020",
"Nov 12, 2020",
"Nov 12, 2020",
"Nov 12, 2020",
"Nov 12, 2020",
"Nov 13, 2020",
"Nov 13, 2020",
"Nov 13, 2020",
"Nov 13, 2020",
"Nov 13, 2020",
"Nov 13, 2020",
"Nov 13, 2020",0.031
"Nov 13, 2020",
"Nov 13, 2020",
"Nov 13, 2020",
"Nov 13, 2020",
"Nov 13, 2020",
"Nov 13, 2020",
"Nov 13, 2020",
